PartNumber,ParentPartNumber,Type,ListPrice,ParentGroupIdentifier,Sequence,Language_ID,Name,ShortDescription,LongDescription,IPSID,Buyable,Available,Published,Keyword,StartDate,Delete
0081684071,P000144685,Item,40.0000,1-2-7,97,-1,Genuine Wrangler Relaxed Fit Jeans,,"These Genuine Wrangler jeans offer a classic look and a feel that's broken in & guaranteed to stand the test of time.  Jeans feature a premium denim fabrication, classic five-pocket design, relaxed fit in the seat & thigh, straight leg opening, and fit just below the waist.",479-2296-1011-97,1,1,1,,2009-01-01 00:00:00,0
0095067683,P000210585,Item,20.0000,52-105-107,10,-1,Guy Harvey Slub Knit Racerback Fish Tank Top,,"Enjoy the comfort and trendy style of this Guy Harvey racerback tank top featuring a lightweight slub knit, fish print, and mini chest pocket.",242-0644-1110-10,1,1,1,,2012-02-09 00:00:00,0
0094339610,P000210810,Item,44.0000,52-53-64,45,-1,Dockers® Button Pocket Bermuda Shorts,,Comfort and style are offered in these shorts by Dockers featuring a front & back button through pockets and fine cord design. International shipping prohibited.,109-9274-5356-45,1,1,1,,2012-04-26 00:00:00,0
0087140570,P000164919,Item,42.0000,1-2-7,96,-1,Lee Premium Regular Fit Jeans,,"You can't beat a classic! The Lee Premium Select Regular Fit Jeans feature straight legs, an ultra-comfortable cotton fabrication, five pocket design, a rugged & reliable construction, and fit at the waist. The perfect choice for everyday denim jeans!",479-1501-1904-96,1,1,1,,2010-06-03 00:00:00,0
0095005232,P000219548,Item,65.0000,1-2-3,11,-1,AXIS Short Sleeve Pick Stitch Microfiber Shirt,,Microfiber short sleeve shirt by AXIS provides a distinguished look & a comfortable construction.  Contrasting pick stitch details & left chest pocket bring updated elements to this shirt.,467-0377-0017-11,1,1,1,,2012-01-05 00:00:00,0
0092912339,P000017046,Item,40.0000,1-2-7,26,-1,Lee Regular Fit Denim Jeans,,"You can't beat a classic!  These Lee jeans feature a regular fit in the seat and thighs, a straight leg cut, classic five-pocket styling, and fit at the waist.",479-1501-8977-26,1,1,1,,2011-09-01 00:00:00,0
0096492092,P000222475,Item,24.0000,52-105-107,30,-1,Energie Burnout Henley Tank Top,,"An easy wear easy care tank top by Energie that features sleeveless, scoop neck with button placket and a burnout design.",229-8168-0795-30,1,1,1,,2012-05-24 00:00:00,0
0085087103,P000154461,Item,42.0000,1-2-3,75,-1,Reel Legends Tidewater Vented Fishing Shirt,,"Reel Legends Tidewater fishing shirt offers a design sure to capture the attention of any fishing enthusiast! A casual style that features a button front, point collar, short sleeves, waterproof pouch, security pockets & a vented back. 100% cotton with polyester lining.",473-6413-9366-75,1,1,1,,2009-12-17 00:00:00,0
0093423241,P000200510,Item,40.0000,52-53-64,41,-1,Bay Studio Side Bungee Bermuda Shorts,,"You will love the relaxed styling of these bermuda shorts by Bay Studio featuring front & back pockets, drawstring hemline, and adjustable side bungees.",107-4832-5873-41,1,1,1,,2011-11-24 00:00:00,0
0080999943,P000043358,Item,40.0000,1-2-7,20,-1,Genuine Wrangler Premium Denim Regular Fit Jeans,,"These Genuine Wrangler jeans offer a classic look and a feel that's broken in & guaranteed to stand the test of time.  Jeans feature a premium denim fabrication, classic five-pocket design, regular fit in the seat and thigh, slight taper of the legs, and fit right at the waist.",479-2296-0026-20,1,1,1,,2008-11-06 00:00:00,0
0094339634,P000210810,Item,44.0000,52-53-64,45,-1,Dockers® Button Pocket Bermuda Shorts,,Comfort and style are offered in these shorts by Dockers featuring a front & back button through pockets and fine cord design. International shipping prohibited.,109-9274-5356-45,1,1,1,,2012-04-26 00:00:00,0
0094134501,P000203801,Item,28.0000,52-53-64,30,-1,Coral Bay Noelle Drawstring Cargo Shorts,,"You will enjoy the relaxed fit the Noelle cargo shorts by Coral Bay offer! These shorts feature an elastic waist with drawstring, front slash pockets, and side cargo pockets with button closure. Easy wear and care make these shorts a casual wear favorite.",112-7455-2682-30,1,1,1,,2011-12-22 00:00:00,0
0094492931,P000205774,Item,14.0000,52-105-107,74,-1,Zenana Basic Tank Top,,This basic tank top is great for layering under all your spring tops. You will need more than just one!,229-0088-0001-74,1,1,1,,2012-01-26 00:00:00,0
0095369233,P000213098,Item,65.0000,1-2-3,30,-1,Columbia Mens Utilizer Plaid Short Sleeve Shirt,,Utilizer short sleeve shirt by Columbia is hard-working with built-in Omni-Wick advanced evaporation technology & is antimicrobial.  Venting in this shirt facilitates airflow to help keep you cool.  International Shipping Prohibited.,472-0159-1013-30,1,1,1,,2012-04-12 00:00:00,0
0096405129,P000219713,Item,36.0000,52-53-64,60,-1,Unionbay Solid Shorts,,Enjoy the relaxed styling of these shorts by Unionbay featuring front chop pockets and back flap pockets.,113-9153-2138-60,1,1,1,,2012-06-07 00:00:00,0
0093501475,P000203592,Item,44.0000,52-53-64,97,-1,Gloria Vanderbilt Halle Solid Bermuda Shorts,,"Relaxed comfort is offered in these solid bermuda shorts by Gloria Vanderbilt featuring a comfort waistband that sits just below the waist, front porkchop pockets, back welt pockets with button tabs, side cargo pockets and  a bit of stretch for a comfortable and flattering fit.",110-2571-9885-97,1,1,1,,2011-11-03 00:00:00,0
0054483832,P000017046,Item,40.0000,1-2-7,97,-1,Lee Regular Fit Denim Jeans,,"You can't beat a classic!  These Lee jeans feature a regular fit in the seat and thighs, a straight leg cut, classic five-pocket styling, and fit at the waist.",479-1501-0200-97,1,1,1,,2003-03-13 00:00:00,0
0093609692,P000210809,Item,44.0000,52-53-64,49,-1,Dockers® Shadow Stitch Stripe Bermuda Shorts,,"Enjoy the relaxed styling offered in these bermuda shorts by Dockers featuring a stripe design, front slash pockets and back welt pockets with button loop closure.  International Shipping Prohibited.",109-9274-5399-49,1,1,1,,2012-01-26 00:00:00,0
0096037658,P000221034,Item,42.5000,52-53-64,1,-1,La Classe Couture Front Pleat Shorts,,Dressy shorts by La Classe Couture offer a silky texture and skirt-like silhouette with their pleat front design. Comfortable back elastic and front seam pockets deliver appeal to these shorts that fashionably breeze you from day into night.,222-2360-5014-01,1,1,1,,2012-05-10 00:00:00,0
0092829758,P000205321,Item,40.0000,1-2-3,23,-1,Windham Pointe Geometric Batik Squares Sport Shirt,,"Relax and enjoy the lightweight comfort of this cotton sport shirt with its short sleeves, button-through left chest pocket, straight hemline and a tonal batik square print.",455-5688-7458-23,1,1,1,,2012-02-16 00:00:00,0
0091271013,P000184683,Item,34.0000,52-53-64,38,-1,Coral Bay Golf Wrinkle Resistant Shorts,,"These microfiber shorts feature side elastic waist, lightweight construction, wrinkle resistance, two front and one back pocket, 7 inch inseam and will keep you in the game all day.",124-6420-5002-38,1,1,1,,2011-10-27 00:00:00,0
0093951231,P000213849,Item,17.9900,52-53-64,49,-1,Coral Bay Drawstring Seersucker Shorts,,"Colorful and lightweight, these seersucker shorts feature a gingham design, front slash pockets, and elastic waist with drawstring. Easy wear and care make these shorts a casual wear favorite.",112-6420-2644-49,1,1,1,,2012-04-26 00:00:00,0
0095325814,P000210547,Item,48.0000,1-2-3,49,-1,IZOD Plaid Button Down Shirt,,"Comfortable and just the right amount of casual, this button down shirt by IZOD features left chest patch pocket with tonal logo embroidery, round hem with side splits & slight tail, short sleeves and an allover plaid print.",468-0468-2109-49,1,1,1,,2012-03-01 00:00:00,0
0095938398,P000215608,Item,49.5000,1-2-7,96,-1,Calvin Klein Relaxed Straight Leg Jeans,,"You'll love the relaxed fit & styling of these Calvin Klein jeans. These jeans feature 5-pocket styling, contrast stitching and an intense blue design.",467-1461-9167-96,1,1,1,,2012-04-19 00:00:00,0
0095859400,P000220625,Item,58.0000,52-53-64,10,-1,IZOD Just Right Denim Bermuda Shorts,,"Casually comfortable, these denim bermuda shorts by IZOD offer a solid design and five pocket styling.",117-0352-5117-10,1,1,1,,2012-04-05 00:00:00,0
0069851914,P000017046,Item,40.0000,1-2-7,98,-1,Lee Regular Fit Denim Jeans,,"You can't beat a classic!  These Lee jeans feature a regular fit in the seat and thighs, a straight leg cut, classic five-pocket styling, and fit at the waist.",479-1501-8989-98,1,1,1,,2006-08-17 00:00:00,0
0094608268,P000217361,Item,40.0000,52-53-64,10,-1,Earl Jean White Denim Cuffed Shorts,,"Relaxed styling is offered in these shorts by Earl Jean featuring a five pocket design, cuffed hemline, and a bit of stretch for a comfortable fit. Easy wear and care!",113-9005-2982-10,1,1,1,,2012-02-23 00:00:00,0
0096234260,P000223554,Item,49.5000,52-53-64,4,-1,Calvin Klein Performance Ripstop Cargo Shorts,,Function and comfort are offered in these shorts by Calvin Klein featuring rip resistant fabric and side cargo pockets for your essentials.,127-5002-8550-04,1,1,1,,2012-05-10 00:00:00,0
0096062541,P000220392,Item,38.0000,52-53-64,72,-1,Caribbean Joe Solid Belted Shorts,,"Lightweight easy care fabric will make these shorts by Caribbean Joe one of your casual wear favorites. These shorts feature an adjustable roll tab hemline, front & back welt pockets, and fabric belt.",100-6445-1919-72,1,1,1,,2012-05-17 00:00:00,0
0095264231,P000212912,Item,44.0000,52-53-64,72,-1,Gloria Vanderbilt Stephanie Bermuda Shorts,,"Stephanie bermuda shorts by Gloria Vanderbilt sit right at the waist and offer a slenderizing lock stitch tummy control, embroidered back flap pockets, and snap tab cuffed hemline.",110-7171-5010-72,1,1,1,,2012-05-03 00:00:00,0
0095931070,P000183349,Item,40.0000,52-53-64,68,-1,Columbia Sportswear Womens Sandy River Shorts,,"Explore the comfort and style of relaxed fit, cargo shorts featuring a two-pocket styling, two side cargo pockets & adjustable waistband. Prepare for outdoor adventures with quick dry, water repellent fabrications & Omni-Shade UPF 30 protection. International Shipping Prohibited.",135-0159-4572-68,1,1,1,,2012-03-29 00:00:00,0
0096234273,P000223554,Item,49.5000,52-53-64,4,-1,Calvin Klein Performance Ripstop Cargo Shorts,,Function and comfort are offered in these shorts by Calvin Klein featuring rip resistant fabric and side cargo pockets for your essentials.,127-5002-8550-04,1,1,1,,2012-05-10 00:00:00,0
0095989362,P000217132,Item,42.0000,52-53-64,41,-1,Larry Levine Tab Front Bermuda Shorts,,Comfort and style are offered in these bermuda shorts by Larry Levine featuring front slash pockets and a slimming front seam design.,145-4590-8118-41,1,1,1,,2012-04-05 00:00:00,0
0093504087,P000207279,Item,44.0000,52-53-64,97,-1,Gloria Vanderbilt Amanda Flap Pocket Shorts,,"Enjoy the same fabulous fit you experience with Amanda jeans, these shorts by Gloria Vanderbilt sit right at the waist and feature five pocket styling with back flap pocket embroidery and a bit of stretch for a comfortable & flattering fit.",110-2571-2144-97,1,1,1,,2011-12-01 00:00:00,0
0094685943,P000213706,Item,54.0000,1-2-3,41,-1,Paradise Shores Placement Palm Sport Shirt,,"A tropical inspired style can be found in this lightweight shirt that features a palm frond placement print. This shirt by Paradise Shores is made of 55% cotton/45% rayon, button front, notch collar & a straight hem with side splits.",484-1014-5885-41,1,1,1,,2012-02-23 00:00:00,0
0093501487,P000203592,Item,44.0000,52-53-64,97,-1,Gloria Vanderbilt Halle Solid Bermuda Shorts,,"Relaxed comfort is offered in these solid bermuda shorts by Gloria Vanderbilt featuring a comfort waistband that sits just below the waist, front porkchop pockets, back welt pockets with button tabs, side cargo pockets and  a bit of stretch for a comfortable and flattering fit.",110-2571-9885-97,1,1,1,,2011-11-03 00:00:00,0
0094394633,P000213062,Item,44.0000,52-53-64,59,-1,Gloria Vanderbilt Janet Belted Plaid Shorts,,"Relaxed styling is offered in these shorts by Gloria Vanderbilt with faux cargo pockets and lightweight, easy care fabric. These plaid shorts feature a comfort waistband with a bit of stretch and come with a rope style belt.",110-2571-9343-59,1,1,1,,2012-04-19 00:00:00,0
0032448480,P000017046,Item,40.0000,1-2-7,97,-1,Lee Regular Fit Denim Jeans,,"You can't beat a classic!  These Lee jeans feature a regular fit in the seat and thighs, a straight leg cut, classic five-pocket styling, and fit at the waist.",479-1501-0200-97,1,1,1,,1993-05-27 00:00:00,0
0094947520,P000207797,Item,16.0000,52-105-107,61,-1,Energie Solid X-Back Tank Top,,,229-8168-0571-61,1,1,1,,2012-02-09 00:00:00,0
0095369546,P000213100,Item,65.0000,1-2-3,19,-1,Columbia Mens Short Sleeve Super Bonehead Shirt,,"The Super Bonehead Shirt is designed for anglers & features a plaid pattern on cotton Ultra-lite poplin fabric for a lived-in comfort, hook & loop-closed fly boxed pockets, rod holder, utility loop, tool holder & is fully vented. International Shipping Prohibited.",472-0159-7272-19,1,1,1,,2012-03-29 00:00:00,0
0092912269,P000017046,Item,40.0000,1-2-7,26,-1,Lee Regular Fit Denim Jeans,,"You can't beat a classic!  These Lee jeans feature a regular fit in the seat and thighs, a straight leg cut, classic five-pocket styling, and fit at the waist.",479-1501-8977-26,1,1,1,,2011-09-01 00:00:00,0
0094114617,P000201191,Item,50.0000,1-2-3,3,-1,Van Heusen Textured Vertical Stripe Sport Shirt,,"Just right for business or casual wear, this button front sport shirt features a textured vertical stripe design, short sleeves, point collar, chest pocket, and straight split hemline. Easy wear and care!",457-1007-3342-03,1,1,1,,2011-12-15 00:00:00,0
0095938540,P000217126,Item,49.5000,1-2-7,98,-1,Calvin Klein Bootcut Jeans,,"You'll love the relaxed fit & styling of these Calvin Klein jeans. These bootcut jeans feature 5-pocket styling, light fading & baking on the front and sit right below the waist.",467-1461-9133-98,1,1,1,,2012-04-19 00:00:00,0
0087140528,P000164919,Item,42.0000,1-2-7,96,-1,Lee Premium Regular Fit Jeans,,"You can't beat a classic! The Lee Premium Select Regular Fit Jeans feature straight legs, an ultra-comfortable cotton fabrication, five pocket design, a rugged & reliable construction, and fit at the waist. The perfect choice for everyday denim jeans!",479-1501-1904-96,1,1,1,,2010-11-04 00:00:00,0
0093952377,P000213853,Item,32.0000,52-53-64,29,-1,Coral Bay Roll Hem Seersucker Shorts,,"These seersucker shorts feature a gingham design, front slash pockets, and back elastic waist with drawstring and zip fly. Easy wear and care make these shorts a casual wear favorite.",112-6420-2658-29,1,1,1,,2012-04-12 00:00:00,0
0095325865,P000210548,Item,48.0000,1-2-3,40,-1,IZOD Windowpane Button Down Shirt,,"Comfortable and just the right amount of casual, this button down shirt by IZOD features left chest patch pocket with tonal logo embroidery, round hem with side splits & slight tail, short sleeves and an allover windowpane plaid print.",468-0468-2110-40,1,1,1,,2012-03-01 00:00:00,0
0096492150,P000222475,Item,24.0000,52-105-107,10,-1,Energie Burnout Henley Tank Top,,"An easy wear easy care tank top by Energie that features sleeveless, scoop neck with button placket and a burnout design.",229-8168-0795-10,1,1,1,,2012-05-24 00:00:00,0
